no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,required_car_parking_space,lead_time,arrival_year,arrival_month,arrival_date,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status,type_of_meal_plan_Meal Plan 1,type_of_meal_plan_Meal Plan 2,type_of_meal_plan_Meal Plan 3,room_type_reserved_Room_Type 1,room_type_reserved_Room_Type 2,room_type_reserved_Room_Type 3,room_type_reserved_Room_Type 4,room_type_reserved_Room_Type 5,room_type_reserved_Room_Type 6,market_segment_type_Aviation,market_segment_type_Complementary,market_segment_type_Corporate,market_segment_type_Offline
2,0,2,2,0,217,2018,8,13,0,0,0,80.75,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0,2,5,0,127,2018,5,7,0,0,0,99.45,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,2,1,0,44,2018,4,23,0,0,0,95.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,2,0,189,2018,10,28,0,0,0,109.8,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2,0,0,2,0,187,2018,7,19,0,0,0,105.3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2,1,0,4,0,44,2018,11,1,0,0,0,107.1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,0,3,0,279,2018,10,12,0,0,0,110.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,2,5,0,61,2018,12,22,0,0,0,96.9,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2,2,2,2,0,175,2018,10,28,0,0,0,162.9,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
2,0,2,1,0,40,2018,3,13,0,0,0,85.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,0,0,3,0,308,2018,11,23,0,0,0,78.3,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,0,4,0,10,2017,12,23,0,0,0,87.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,2,3,0,178,2018,6,4,0,0,0,100.3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0,1,0,0,25,2018,9,12,0,0,0,108.0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3,0,0,3,0,45,2018,8,16,0,0,0,177.3,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,0,0,5,2018,6,20,0,0,0,95.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2,0,1,3,0,19,2017,9,21,0,0,0,90.98,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2,0,0,2,0,112,2018,6,2,0,0,0,100.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,0,1,0,0,3,2017,12,6,1,0,2,65.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2,0,1,0,0,50,2018,3,28,0,0,0,90.9,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3,0,0,4,0,27,2017,10,13,0,0,0,97.92,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,0,1,0,207,2018,10,4,0,0,0,98.1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,2018,5,20,0,0,0,176.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2,0,0,3,0,58,2018,11,23,0,0,0,75.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,0,0,1,0,8,2018,3,8,0,0,0,96.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,0,4,0,92,2017,10,7,0,0,0,70.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,0,2,2,0,115,2018,2,27,0,0,0,76.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,0,0,1,0,22,2018,7,20,0,0,0,126.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,1,0,221,2018,8,12,0,0,0,80.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,3,0,111,2018,6,2,0,0,0,117.11,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2,0,2,0,0,95,2018,11,20,0,0,0,90.0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0,0,3,0,113,2018,5,31,0,0,0,100.0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
2,0,0,2,0,44,2018,5,31,0,0,0,93.6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0,0,1,0,83,2017,9,30,0,0,0,112.2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2,0,0,1,0,17,2018,3,31,0,0,0,72.4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,0,0,1,0,2,2018,10,13,0,0,0,109.65,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,2,3,0,256,2018,10,16,0,0,0,100.75,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,1,2,0,315,2018,9,30,0,0,0,160.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
2,0,1,3,0,270,2018,9,29,0,0,0,108.8,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,1,0,7,2018,4,18,0,0,0,72.8,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2,0,0,4,0,178,2018,10,26,0,0,0,90.9,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,2,5,0,278,2018,12,23,0,0,0,73.95,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2,1,2,3,0,7,2018,8,6,0,0,0,171.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0,0,2,0,151,2018,1,19,0,0,0,71.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,0,0,3,0,3,2018,9,20,0,0,0,155.68,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2,0,2,5,0,76,2018,3,29,0,0,0,82.45,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,1,0,0,258,2018,10,16,0,0,0,110.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
2,2,0,2,0,47,2018,5,6,0,0,0,198.9,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
2,2,0,1,0,4,2018,7,15,0,0,0,231.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,1,0,443,2018,4,29,0,0,0,60.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
1,0,0,1,0,0,2017,8,5,0,0,0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
2,0,2,5,0,6,2018,3,1,0,0,0,70.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,4,0,98,2018,5,3,0,0,0,95.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,2,2,0,30,2018,2,5,0,0,0,89.3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2,0,2,2,0,5,2018,11,6,0,0,0,165.75,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,1,2,0,99,2018,9,12,0,0,0,125.1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0,2,3,0,61,2018,12,22,0,0,0,74.8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0,1,2,0,105,2017,11,27,0,0,0,72.25,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0,2,2,0,104,2018,4,15,0,0,0,76.5,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,1,3,0,101,2018,4,18,0,0,0,70.03,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2,0,0,1,0,11,2018,11,5,0,0,0,130.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,1,2,0,80,2018,9,26,0,0,0,75.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,3,0,159,2018,8,2,0,0,0,82.44,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,3,0,55,2018,10,20,0,0,0,139.5,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,2,0,58,2018,1,27,0,0,0,81.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,3,7,0,231,2018,8,1,0,0,0,81.82,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0
2,0,2,1,0,101,2018,8,6,0,0,0,107.1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0,1,3,0,183,2018,10,31,0,0,0,83.5,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,0,2,3,0,95,2017,12,18,0,0,0,67.5,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,2018,10,29,1,0,3,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,2,2,0,27,2018,5,22,0,0,0,90.84,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,1,3,0,47,2018,8,22,0,0,0,85.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,0,0,2,0,8,2018,3,9,0,0,0,64.4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,1,2,2,0,87,2018,5,15,0,0,0,135.15,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,2,2,0,71,2018,4,8,0,0,0,107.95,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2,0,1,1,0,33,2018,8,8,0,0,0,125.1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0,2,3,0,276,2018,5,13,0,0,0,61.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,2,0,121,2018,6,24,0,0,0,90.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,2,2,0,14,2017,12,27,0,0,0,107.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,1,3,0,247,2018,12,26,0,0,0,73.95,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,0,4,0,35,2017,10,20,0,0,0,96.3,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0,0,1,0,7,2018,3,8,0,0,0,97.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,3,0,71,2018,5,10,0,0,0,90.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,3,0,139,2018,5,5,0,0,0,99.45,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0,2,1,0,116,2018,2,28,0,0,0,60.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
1,0,0,2,0,20,2018,6,22,0,0,0,115.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,0,1,0,0,2017,9,17,0,0,0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1,0,0,2,0,377,2018,10,14,0,0,0,90.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
1,0,1,1,0,4,2018,8,29,0,0,0,80.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,0,0,2,0,164,2017,10,2,0,0,0,100.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,3,0,45,2018,10,4,0,0,0,102.04,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2,0,0,1,0,27,2018,6,9,0,0,0,120.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,2,0,19,2018,9,23,0,0,0,139.0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0,0,4,0,58,2018,12,13,0,0,0,57.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0,2,2,0,75,2018,6,26,0,0,0,77.03,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,1,2,0,305,2018,11,4,0,0,0,89.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,2,0,91,2017,12,28,0,0,0,60.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2,0,0,2,0,308,2018,11,25,0,0,0,52.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
1,0,0,1,0,14,2017,12,2,0,0,0,79.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,0,0,1,0,12,2018,6,8,0,0,0,109.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0,2,0,1,53,2018,9,18,0,0,0,94.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,1,0,27,2018,6,9,0,0,0,120.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,2,4,0,79,2018,3,30,0,0,0,82.45,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2,1,0,1,0,63,2018,7,23,0,0,0,121.5,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,0,4,0,134,2018,7,26,0,0,0,72.25,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,2,4,0,2,2018,1,2,0,0,0,86.32,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,0,1,2,0,2,2017,11,13,0,0,0,91.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,2,1,3,0,56,2018,4,18,0,0,0,165.33,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1,2,0,114,2018,7,1,0,0,0,75.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,1,0,50,2018,6,22,0,0,0,76.92,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,0,1,1,0,2017,10,22,0,0,0,123.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0,2,5,0,277,2018,9,5,0,0,0,80.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
1,0,0,3,0,52,2018,5,31,0,0,0,140.4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,2,1,2,0,200,2018,10,31,0,0,0,82.92,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2,0,1,0,0,151,2018,6,27,0,0,0,200.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
2,0,0,1,0,27,2018,5,18,0,0,0,156.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2,0,0,3,0,12,2018,11,30,0,0,0,88.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1,0,1,0,1,2017,8,26,0,0,0,0.0,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1,1,2,4,0,130,2018,8,11,0,0,0,117.3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,1,2,0,2,2018,3,7,0,0,0,87.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,0,0,1,0,47,2018,4,12,0,0,0,99.9,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,1,1,0,90,2018,11,7,0,0,0,171.9,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,0,3,0,160,2017,12,30,0,0,0,70.67,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,2,1,0,28,2018,4,17,0,0,0,97.63,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0,0,3,0,151,2018,1,19,0,0,0,71.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,3,0,279,2018,10,12,0,0,0,110.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,3,0,11,2018,6,14,0,0,0,90.0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
2,0,0,1,0,147,2018,8,6,0,0,0,114.3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,0,4,0,80,2018,3,8,0,0,0,75.95,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0,0,1,1,0,2018,7,23,0,0,0,68.85,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,0,0,5,2017,11,8,1,0,1,65.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2,0,2,3,0,290,2018,10,20,0,0,0,90.95,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2,1,1,2,0,75,2018,7,18,0,0,0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0,1,2,0,3,2018,9,12,0,0,0,110.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2,0,1,0,0,0,2018,1,17,1,11,16,93.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,0,3,0,80,2018,4,28,0,0,0,95.24,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,0,2,1,0,73,2018,4,3,0,0,0,72.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0,1,2,0,315,2018,9,30,0,0,0,160.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
2,1,2,1,0,68,2018,10,8,0,0,0,135.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0,0,1,0,73,2018,10,6,0,0,0,113.4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,2,0,2,0,10,2018,8,5,0,0,0,186.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,1,0,143,2018,11,17,0,0,0,84.6,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,0,1,0,108,2018,4,28,0,0,0,77.03,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2,0,0,1,0,1,2018,1,14,0,0,0,66.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,0,0,2,0,192,2018,6,24,0,0,0,110.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,2,0,1,2018,3,8,0,0,0,103.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,1,0,0,13,2017,11,22,0,0,0,101.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2,0,0,2,0,56,2018,2,26,0,0,0,69.6,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
3,0,2,3,0,79,2018,7,9,0,0,0,143.1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2,2,0,2,0,1,2018,11,29,0,0,0,142.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2,0,0,1,0,0,2018,2,13,0,0,0,106.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2,0,0,2,0,20,2018,6,8,0,0,0,115.6,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,1,0,4,2018,2,15,0,0,0,0.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
2,0,0,5,0,79,2018,4,12,0,0,0,90.95,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0,0,3,0,36,2018,6,29,0,0,0,120.7,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2,0,1,3,0,210,2017,10,8,0,0,0,72.75,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,0,0,3,1,19,2018,6,21,0,0,0,130.67,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0,1,0,0,35,2018,9,26,0,0,0,81.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
2,1,0,2,0,9,2018,9,8,0,0,0,201.5,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2,1,0,2,0,50,2018,7,20,0,0,0,157.9,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,4,0,256,2018,8,31,0,0,0,90.95,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,0,4,0,275,2018,12,28,0,0,0,82.45,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0,0,1,0,15,2018,12,27,0,0,0,60.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,1,2,5,0,150,2018,9,18,0,0,0,91.12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3,0,2,1,0,221,2017,10,17,0,0,0,90.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,2,0,48,2017,10,9,0,0,0,87.3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2,0,0,3,0,19,2017,10,6,1,1,0,90.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,1,0,73,2018,5,7,0,0,0,126.9,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,0,2,0,2,2018,1,29,0,0,0,101.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,0,2,0,245,2018,6,17,0,0,0,75.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
1,0,0,2,0,21,2017,12,17,0,0,0,65.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2,0,2,1,0,4,2017,8,8,0,0,0,94.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
3,0,0,3,1,178,2018,8,23,0,0,0,143.7,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2,0,2,1,0,109,2018,4,30,0,0,0,77.03,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,0,2,0,142,2018,7,1,0,0,0,85.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0,0,1,0,64,2018,9,16,0,0,0,149.4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2,0,0,1,0,23,2018,12,7,0,0,0,88.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0,0,3,0,132,2018,6,30,0,0,0,96.3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,1,2,0,168,2018,4,22,0,0,0,85.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,3,0,304,2018,11,3,0,0,0,89.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,2,0,161,2018,3,25,0,0,0,130.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
2,0,1,0,0,1,2018,5,23,0,0,0,149.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,1,2,0,0,2017,8,3,0,0,0,65.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2,0,0,1,0,55,2018,4,6,0,0,0,104.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,0,0,1,0,78,2018,11,26,0,0,0,96.0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,1,2,0,77,2018,4,1,0,0,0,85.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0,1,2,0,160,2018,6,17,0,0,0,129.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
3,0,2,2,0,23,2017,10,18,0,0,0,105.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1,0,2,0,0,5,2017,9,20,1,1,0,90.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,0,0,3,0,166,2018,11,1,0,0,0,110.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,4,0,222,2018,10,12,0,0,0,80.75,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,2,0,46,2017,11,6,0,0,0,60.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2,0,0,3,0,110,2018,9,20,0,0,0,112.88,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2,0,1,2,0,51,2018,4,1,0,0,0,106.2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2,0,2,1,0,23,2018,2,7,0,0,0,66.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,0,0,1,0,0,2018,7,23,0,0,0,93.5,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,0,0,3,2017,9,7,0,0,0,133.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0,1,2,0,50,2018,11,18,0,0,0,86.4,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,2,6,0,18,2018,12,1,0,0,0,75.54,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0,0,2,0,273,2017,7,17,0,0,0,109.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
2,0,2,1,0,15,2018,6,12,0,0,0,114.33,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,0,2,0,1,2018,1,22,0,0,0,77.6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2,0,0,5,0,67,2018,3,29,0,0,0,82.45,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,2,2,0,65,2018,8,26,0,0,0,134.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,0,0,3,0,71,2018,6,14,0,0,0,120.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,2,8,0,119,2018,8,17,0,0,0,118.8,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2,0,1,2,0,126,2018,7,11,0,0,0,73.12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,0,1,0,18,2018,12,27,0,0,0,60.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,0,0,3,0,1,2018,1,19,0,0,0,89.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,1,3,0,140,2018,7,18,0,0,0,114.33,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2,0,0,1,0,135,2018,12,28,0,0,0,79.2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3,0,2,0,0,40,2018,3,20,0,0,0,131.4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2,0,0,2,0,292,2018,7,21,0,0,0,115.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
2,0,0,1,0,33,2018,5,25,0,0,0,108.9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,2,3,0,212,2018,5,20,0,0,0,78.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,2,1,0,16,2018,6,12,0,0,0,102.33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0,2,1,0,20,2018,10,2,0,0,0,164.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,1,0,8,2018,5,24,0,0,0,114.75,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3,0,1,2,0,6,2018,3,25,0,0,0,192.67,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3,0,0,1,0,56,2018,6,9,0,0,0,141.3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2,0,1,2,0,273,2018,5,13,0,0,0,95.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,4,0,323,2018,5,17,0,0,0,112.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
2,0,0,3,0,122,2018,8,2,0,0,0,118.8,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2,0,0,1,0,6,2018,8,23,0,0,0,140.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,2,4,0,149,2018,7,23,0,0,0,99.45,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,2,1,2,0,142,2018,8,5,0,0,0,243.6,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2,0,0,2,0,163,2018,8,26,0,0,0,96.3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,2,1,0,92,2018,3,26,0,0,0,100.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,4,0,101,2018,4,26,0,0,0,93.08,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0,2,3,0,20,2018,11,13,0,0,0,96.9,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2,0,1,2,0,187,2018,8,19,0,0,0,105.3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
